scoreLLM score,ann,prd_id,brand,title,highlights,properties,taxonomies,full_text,full_text_no_sep,Unnamed: 0,search_query,scorePropensity score
0.12456941,17248,476663,Perla Superiore,Italian roast palermo espresso capsules,Pittige melange van arabica en robusta bonen met een kruidig karakter van specerijen. Smaaksegment: pittig  en  krachtig Extra donker gebrand Smaakintensiteit #11 Utz- en klimaatneutraal gecertificeerd,"['Geen melk' 'Geen kreeftachtigen (schaaldieren)' 'Geen soja' 'Geen vis'
 'Laag suiker' 'Vegetarisch' 'Geen lupine' ""Geen pinda's"" 'Geen mosterd'
 'Geen lactose' 'Nutri-Score B' 'Geen sulfiet' 'Veganistisch' 'Geen sesam'
 'Laag vet' 'Laag zout' 'Geen schelpdieren (schaaldieren)' 'Geen eieren'
 'Geen noten' 'Geen selderij' 'Geen gluten']","Frisdrank sappen koffie thee Koffie Koffiecups
 Nespresso compatible Nespresso compatible (krachtig)",perla superiore [SEP] italian roast palermo espresso capsules [SEP] Pittige melange van arabica en robusta bonen met een kruidig karakter van specerijen. Smaaksegment: pittig  en  krachtig Extra donker gebrand Smaakintensiteit #11 Utz- en klimaatneutraal gecertificeerd [SEP] nespresso espresso,perla superiore italian roast palermo espresso capsules nespresso espresso,null,null,null
0.12454,11167,506607,AH,Cheesedip met chesterkaas,,"['Geen lactose' 'Geen kreeftachtigen (schaaldieren)' 'Geen soja'
 'Geen vis' 'Laag suiker' 'Geen lupine' ""Geen pinda's"" 'Geen melk'
 'Laag vet' 'Geen mosterd' 'Nutri-Score C' 'Geen sulfiet' 'Geen sesam'
 'Laag zout' 'Veganistisch' 'Geen schelpdieren (schaaldieren)'
 'Geen eieren' 'Geen noten' 'Vegetarisch' 'Geen selderij' 'Geen gluten']","Ontbijtgranen en beleg Kaas vleeswaren tapas Kaas
 Hartig broodbeleg Kaas beleg Smeerkaas Zuivelspread
 Kaas voor beleg Smeerkaas roomkaas cottage cheese",ah [SEP] cheesedip met chesterkaas [SEP]  [SEP] salsa dipsauzen,ah cheesedip met chesterkaas salsa dipsauzen,null,null,null
0.12422328,13182,535126,AH,Vegan sriracha mayonaise,,"['Geen melk' 'Geen kreeftachtigen (schaaldieren)' 'Geen soja' 'Geen vis'
 'Vegetarisch' 'Geen lupine' ""Geen pinda's"" 'Laag vet' 'Geen lactose'
 'Nutri-Score D' 'Geen sulfiet' 'Veganistisch' 'Geen sesam' 'Laag zout'
 'Geen schelpdieren (schaaldieren)' 'Laag suiker' 'Geen eieren'
 'Geen noten' 'Geen mosterd' 'Geen selderij' 'Geen gluten']","Soepen sauzen kruiden olie Sauzen Snacksauzen mayonaise
 Mayonaise Mayonaise (in pot)",ah [SEP] vegan sriracha mayonaise [SEP]  [SEP] mayonaise,ah vegan sriracha mayonaise mayonaise,null,null,null
0.12411418,13411,447551,Neutral,Anti-transparant deodorant spuitbus,"Neutral anti-transparant deodorant is speciaal ontwikkeld voor de gevoelige huid. 0% parfum en 0% kleurstof en 0% alcohol. 0% parfum, 0% kleurstof en 0% alcohol Dermatologisch getest  en  goedgekeurd Is speciaal ontwikkeld voor de gevoelige huid Beschermt tegen zweetlucht",['Laag zout' 'Laag vet' 'Laag suiker'],"Drogisterij Verzorging Lichaamsverzorging Deodorant
 Deodorant vrouwen Deospray vrouwen","neutral [SEP] anti-transparant deodorant spuitbus [SEP] Neutral anti-transparant deodorant is speciaal ontwikkeld voor de gevoelige huid. 0% parfum en 0% kleurstof en 0% alcohol. 0% parfum, 0% kleurstof en 0% alcohol Dermatologisch getest  en  goedgekeurd Is speciaal ontwikkeld voor de gevoelige huid Beschermt tegen zweetlucht [SEP] deodorant",neutral anti-transparant deodorant spuitbus deodorant,null,null,null
0.12216388,9720,477814,Hero Nutrasense,Comfort+ AR 1 zuigelingenvoeding 0-6 mnd,"Hero nutrasense comfort+ ar zuigelingenvoeding 1 is flesvoeding geschikt voor baby's tot 6 maanden, bij spugen, krampjes en/of moeizame ontlasting. Deze Hero nutrasense babyvoeding is palmolievrij. Zuigelingenvoeding verpakt onder beschermde atmosfeer Babyvoeding met een vetsamenstelling met melkvet Vrij van palmolie Hero nutrasense heeft meer dan 80 jaar ervaring",[],"Baby en kind Babyvoeding Flesvoeding
 0-6 maanden (zuigelingenvoeding)","hero nutrasense [SEP] comfort+ ar 1 zuigelingenvoeding 0-6 mnd [SEP] Hero nutrasense comfort+ ar zuigelingenvoeding 1 is flesvoeding geschikt voor baby's tot 6 maanden, bij spugen, krampjes en/of moeizame ontlasting. Deze Hero nutrasense babyvoeding is palmolievrij. Zuigelingenvoeding verpakt onder beschermde atmosfeer Babyvoeding met een vetsamenstelling met melkvet Vrij van palmolie Hero nutrasense heeft meer dan 80 jaar ervaring [SEP] zuigelingenvoeding",hero nutrasense comfort+ ar 1 zuigelingenvoeding 0-6 mnd zuigelingenvoeding,null,null,null
0.12152939,19769,485376,AH,Baby Neusspray,"Ah baby neusspray zoutoplossing is geschikt voor alle leeftijden. Om vrijer te kunnen ademen door de neus, ter reiniging van de neus en ter bevochtiging van de neusholte. Neusspray voor alle leeftijden Om vrijer te kunnen ademen door de neus 1 ml neusspray bevat 8 mg natriumchloride",['Laag zout' 'Laag vet' 'Laag suiker'],"Drogisterij Baby en kind Baby en kind gezondheid Gezondheid
 Zelfzorg Neusverkoudheid baby en kind Zelfzorg kind
 Verkoudheid hoesten Neus Neusspray","ah [SEP] baby neusspray [SEP] Ah baby neusspray zoutoplossing is geschikt voor alle leeftijden. Om vrijer te kunnen ademen door de neus, ter reiniging van de neus en ter bevochtiging van de neusholte. Neusspray voor alle leeftijden Om vrijer te kunnen ademen door de neus 1 ml neusspray bevat 8 mg natriumchloride [SEP] otc hoest verkoudheid griep",ah baby neusspray otc hoest verkoudheid griep,null,null,null
0.12119314,2435,220228,Dettol,Allesreiniger spray citrus,"Dettol citrus spray zorgt voor een perfecte hygiene in het hele huis. De driedubbele werking verwijdert gemakkelijk vet, voedselresten en vuil. Dit is dettols nummer 1 spray tegen vet. Driedubbele werking: Verwijdert vet, voedselresten en vuil Laat een frisse geur achter Voor een perfecte hygiëne Voor bad & kraan, toilet, douche, vloer, vuilnisemmer, gootsteen, keuken",['Laag zout' 'Laag vet' 'Laag suiker'],Huishouden Schoonmaakmiddelen Glasreiniger en reinigingsspray,"dettol [SEP] allesreiniger spray citrus [SEP] Dettol citrus spray zorgt voor een perfecte hygiene in het hele huis. De driedubbele werking verwijdert gemakkelijk vet, voedselresten en vuil. Dit is dettols nummer 1 spray tegen vet. Driedubbele werking: Verwijdert vet, voedselresten en vuil Laat een frisse geur achter Voor een perfecte hygiëne Voor bad & kraan, toilet, douche, vloer, vuilnisemmer, gootsteen, keuken [SEP] allesreiniger spray",dettol allesreiniger spray citrus allesreiniger spray,null,null,null
0.12110947,8537,2226,AH,Tomatenpuree,"Heerlijk volle tomatensmaak Ideaal voor soepen, (pasta-)sauzen en stoofschotels Prijsfavorieten: topkwaliteit en altijd laaggeprijsd","['Geen melk' 'Geen kreeftachtigen (schaaldieren)' 'Geen soja' 'Geen vis'
 'Vegetarisch' 'Geen lupine' ""Geen pinda's"" 'Geen mosterd' 'Geen lactose'
 'Nutri-Score A' 'Geen sulfiet' 'Veganistisch' 'Geen sesam' 'Laag vet'
 'Laag zout' 'Geen schelpdieren (schaaldieren)' 'Laag suiker'
 'Prijsfavoriet' 'Geen eieren' 'Geen noten' 'Geen selderij' 'Geen gluten']","Pasta rijst en wereldkeuken Soepen sauzen kruiden olie
 Conserven Mediterrane keuken Italiaanse keuken Groenteconserven
 Tomaten (conserven) Tomaten paprika pepers (conserven)
 Tomatenpuree (conserven)","ah [SEP] tomatenpuree [SEP] Heerlijk volle tomatensmaak Ideaal voor soepen, (pasta-)sauzen en stoofschotels Prijsfavorieten: topkwaliteit en altijd laaggeprijsd [SEP] tomaten puree",ah tomatenpuree tomaten puree,null,null,null
0.12106377,795,118379,Roter,Paracetamol 500 mg tabletten,"Paracetamol behoort tot de groep van de zogenaamde pijnstillende en koortsverlagende middelen. Meer info? Bekijk hieronder de productinformatie Persoonlijk advies nodig? Bel gratis: 0800-4040017. Wij zijn bereikbaar van maandag t/m vrijdag van 09.00 - 17.00 uur. Of kijk op http://www.thuisarts.nl/ Wij adviseren u alleen tot aanschaf en gebruik van een zelfzorgmedicijn over te gaan indien u goed geinformeerd bent. De informatie op ah.nl vervangt niet het individueel advies van een arts, apotheker of drogist. Voor de volledige consumenten-informatie van een zelfzorgmedicijn, verwijzen wij u naar de bijsluiter van de fabrikant, zoals goedgekeurd door het College ter Beoordeling van Geneesmiddelen. AH biedt deze verwijzingen, zoals het CBG, als service aan. AH is niet verantwoordelijk voor de juistheid van de aldaar aangeboden informatie. Er geldt voor dit product een maximum van 3 stuks per bestelling.",['Laag zout' 'Laag vet' 'Laag suiker'],Drogisterij Gezondheid Zelfzorg Pijnstillers Paracetamol,"roter [SEP] paracetamol 500 mg tabletten [SEP] Paracetamol behoort tot de groep van de zogenaamde pijnstillende en koortsverlagende middelen. Meer info? Bekijk hieronder de productinformatie Persoonlijk advies nodig? Bel gratis: 0800-4040017. Wij zijn bereikbaar van maandag t/m vrijdag van 09.00 - 17.00 uur. Of kijk op http://www.thuisarts.nl/ Wij adviseren u alleen tot aanschaf en gebruik van een zelfzorgmedicijn over te gaan indien u goed geinformeerd bent. De informatie op ah.nl vervangt niet het individueel advies van een arts, apotheker of drogist. Voor de volledige consumenten-informatie van een zelfzorgmedicijn, verwijzen wij u naar de bijsluiter van de fabrikant, zoals goedgekeurd door het College ter Beoordeling van Geneesmiddelen. AH biedt deze verwijzingen, zoals het CBG, als service aan. AH is niet verantwoordelijk voor de juistheid van de aldaar aangeboden informatie. Er geldt voor dit product een maximum van 3 stuks per bestelling. [SEP] pijnstillers",roter paracetamol 500 mg tabletten pijnstillers,null,null,null
0.12063192,5278,169815,AH,Guacamole verspakket,"Alles wat je nodig hebt voor een zelfgemaakte guacamole: 2 avocado's, 1 tomaat, 1 limoen, 1 sjalot, 1 rode peper, knoflookteentjes. Het mooie is: het pakket bevat precies de juiste hoeveelheden. No waste, dus. Heerlijk met tortilla chips Te combineren met bijna elk Mexicaans gerecht","['Geen melk' 'Geen kreeftachtigen (schaaldieren)' 'Geen soja' 'Geen vis'
 'Laag suiker' 'Geen lupine' ""Geen pinda's"" 'Laag vet' 'Geen mosterd'
 'Geen lactose' 'Nutri-Score A' 'Geen sulfiet' 'Geen sesam' 'Laag zout'
 'Geen schelpdieren (schaaldieren)' 'Geen eieren' 'Geen noten'
 'Geen selderij' 'Geen gluten']","Aardappel groente fruit Salades pizza maaltijden Groente
 Verspakket Maaltijdpakketten (vers) Groentepakket
 Midden en Zuid Amerikaanse maaltijdpakketten (vers)","ah [SEP] guacamole verspakket [SEP] Alles wat je nodig hebt voor een zelfgemaakte guacamole: 2 avocado's, 1 tomaat, 1 limoen, 1 sjalot, 1 rode peper, knoflookteentjes. Het mooie is: het pakket bevat precies de juiste hoeveelheden. No waste, dus. Heerlijk met tortilla chips Te combineren met bijna elk Mexicaans gerecht [SEP] onbewerkt verspakket overig",ah guacamole verspakket onbewerkt verspakket overig,null,null,null
0.12055791,19026,453875,Etos,Neusspray natriumcromoglicaat 20 mg/ml,De etos allergie neusspray natriumcromoglicaat 20 mg/ml is te gebruiken bij neusallergie en vergelijkbare allergische reacties.,[],"Drogisterij Gezondheid Zelfzorg Verkoudheid hoesten Neus
 Neusspray Neusspray volwassenen",etos [SEP] neusspray natriumcromoglicaat 20 mg/ml [SEP] De etos allergie neusspray natriumcromoglicaat 20 mg/ml is te gebruiken bij neusallergie en vergelijkbare allergische reacties. [SEP] ,etos neusspray natriumcromoglicaat 20 mg/ml ,null,null,null
0.12049015,17898,437461,Etos,Paracetamol tablet 500 mg,"Etos Paracetamol taplet 500mg bij koorts en pijn bij griep, verkoudheid en na vaccinatie, hoofdpijn, kiespijn, zenuwpijn, spit, spierpijn en menstruatiepijn. Meer info? Bekijk hieronder de productinformatie Persoonlijk advies nodig? Bel gratis: 0800-4040017. Wij zijn bereikbaar van maandag t/m vrijdag van 09.00 - 17.00 uur. Of kijk op http://www.thuisarts.nl/ Wij adviseren u alleen tot aanschaf en gebruik van een zelfzorgmedicijn over te gaan indien u goed geinformeerd bent. De informatie op ah.nl vervangt niet het individueel advies van een arts, apotheker of drogist. Voor de volledige consumenten-informatie van een zelfzorgmedicijn, verwijzen wij u naar de bijsluiter van de fabrikant, zoals goedgekeurd door het College ter Beoordeling van Geneesmiddelen. AH biedt deze verwijzingen, zoals het CBG, als service aan. AH is niet verantwoordelijk voor de juistheid van de aldaar aangeboden informatie. Er geldt voor dit product een maximum van 3 stuks per bestelling.",[],Drogisterij Gezondheid Zelfzorg Pijnstillers Paracetamol,"etos [SEP] paracetamol tablet 500 mg [SEP] Etos Paracetamol taplet 500mg bij koorts en pijn bij griep, verkoudheid en na vaccinatie, hoofdpijn, kiespijn, zenuwpijn, spit, spierpijn en menstruatiepijn. Meer info? Bekijk hieronder de productinformatie Persoonlijk advies nodig? Bel gratis: 0800-4040017. Wij zijn bereikbaar van maandag t/m vrijdag van 09.00 - 17.00 uur. Of kijk op http://www.thuisarts.nl/ Wij adviseren u alleen tot aanschaf en gebruik van een zelfzorgmedicijn over te gaan indien u goed geinformeerd bent. De informatie op ah.nl vervangt niet het individueel advies van een arts, apotheker of drogist. Voor de volledige consumenten-informatie van een zelfzorgmedicijn, verwijzen wij u naar de bijsluiter van de fabrikant, zoals goedgekeurd door het College ter Beoordeling van Geneesmiddelen. AH biedt deze verwijzingen, zoals het CBG, als service aan. AH is niet verantwoordelijk voor de juistheid van de aldaar aangeboden informatie. Er geldt voor dit product een maximum van 3 stuks per bestelling. [SEP] ",etos paracetamol tablet 500 mg ,null,null,null
